MS609-0605.xml,"Alibi non vidit hereticos nec credidit nec dedit nec misit nec duxit predictashereticas credidit esse bonas feminas et habere bonam fidem et esse amicas Dei licet sciret quod ecclesia persequeretor eas. Et abiuravitheresim et iuravit et cetera. Testes: Bernardus ca de Melgor, capellanus de Avinione; Alegre, capellanus de Rocavidal; Cristofor, capellanus de Lamasceira; et frater B Bernardus de Caucio, inquisitor.",,,,,predictashereticas credidit esse bonas feminas et habere bonam fidem et esse amicas Dei licet sciret quod ecclesia persequeretor eas,#pos_bonos_homines #pos_bonam_fidem #pos_amicos_dei
MS609-0605.xml,predictashereticas credidit esse bonas feminas et habere bonam fidem et esse amicas Dei licet sciret quod ecclesia persequeretor eas,,,,,,
MS609-0606.xml,Alibi nunquam vidit hereticos nisi captos nec credidit nec adoravit nec dedit nec misit nec duxit nec eorum predicationem audivit. Et fuit confessus apud Saxiacum fratri Ferrario et posteanon vidit hereticos. Et abiuravit heresim et iuravit. Testes predicti.,,,,,,
MS609-0607.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciretquo ecclesia persequeretor eos. De erroribus non audivit hereticos loqui sed ipse testis credidit firmiter verum quidquid ab hereticis dicebantet audiebantur ab eis. Et sunt XII anni quod primo credidit hereticos bonos homines et non stetit in illa credulitate nisi per duos annos. Et fuit confessus fratri Ferrario apud Limos et postea non vidit hereticos nisi captos. Et abiuravit et iuravit et cetera. Testes: predicti.,sunt XII anni quod primo credidit hereticos bonos homines,non stetit in illa credulitate nisi per duos annos,1233,1235,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciretquo ecclesia persequeretor eos,#pos_bonos_homines #pos_veraces #pos_amicos_dei #pos_bonam_fidem #pos_posse_salvari
MS609-0607.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciretquo ecclesia persequeretor eos,,,,,,
MS609-0608.xml,"Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsoslicet sciret quod ecclesia persequeretor eos. De erroribus non audivit hereticos loqui. Et sunt XIII anni quod primo credidit hereticos esse bonos homines et non stetit in illa credulitate nisi per VIIIanni. Et fuit confessus fratre Ferrario apud Saxiacum et postea non vidithereticos. Et abiuravit heresim et iuravit et cetera. Testes: predicti. Et negavit veritatem coram fratre Willelmo Arnaldi et socium suum, inquisitoribus, apud Castrum Novum Darri.",sunt XIII anni quod primo credidit hereticos esse bonos homines,non stetit in illa credulitate nisi per VIIIanni.,1231,1239,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsoslicet sciret quod ecclesia persequeretor eos,#pos_bonos_homines #pos_veraces #pos_amicos_dei #pos_bonam_fidem #pos_posse_salvari
MS609-0608.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsoslicet sciret quod ecclesia persequeretor eos,,,,,,
MS609-0610.xml,"Predictos hereticos credidit essebonos homines et veraces et amicos Dei et posse salvari per ipsos quod erat quod ipse testis fuit cum hereticis a festo Beati Martiniusque circa Penthecosten. Et fuit hereticata apud Laurac in domo cuiusdam militis, sed non recolit de nomine. Et sunt III anni.",,,,,Predictos hereticos credidit essebonos homines et veraces et amicos Dei et posse salvari per ipsos,#pos_bonos_homines #pos_veraces #pos_amicos_dei #pos_posse_salvari
MS609-0610.xml,Predictos hereticos credidit essebonos homines et veraces et amicos Dei et posse salvari per ipsos,,,,,,
MS609-0611.xml,Predictos hereticos credidit esse bonos homines et amicos Dei et veraces et posse salvari per ipsos licet sciret quod ecclesiapersequeretur eos,,,,,,
MS609-0612.xml,Predictos homines hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonamfidem l et posse salvari per ipsos licet sciret quod ecclesia persequeretor eos,,,,,,
MS609-0613.xml,Alibi non vidit hereticos nec adoravit nec credidit aliter heresim nec sicut dictum est nec dedit nec misit nec duxit nec eorum predicationemaudivit. Et fuit confessus fratri Ferrario apud Limosum . Pluries requisitus dixit quod nunquam credidit hereticos nec adoravit eos. Et abiuravitheresim et iuravit et cetera. Testes: predicti excepto capellanus de Podio Auder.,,,,,,
MS609-3738.xml,Alibi non vidit hereticos nec Valdenses neccredidit nec adoravit nec dedit nec misit nec duxit nec eorum predicationem audivit. Et fuit confessus aliis inquisitoribus qua confessione conceditesse veram.,,,,,,
MS609-3739.xml,"Alibi non vidit hereticos. Item dixit quod quando vidit dictas hereticas credidit eas esse bonas feminas. Item. R requisita, dixit quod nunquam dedit aliquid hereticis vel misit nec recepit pacem ab hereticis nec ab libro eorumnec interfuit apparelhamento nec consolamento hereticorum. Et abiuravit heresim et iuravit et cetera et obligavit se et sua ad parendum mandatis inquisitorum et concessit fieri publicum instrumentum. Testes: Bernardus de Gaus et Petrus Fresapan, publicus notarius .",,,,,,
MS609-3740.xml,"Alibi non vidit hereticos nec hereticas nisi quando publice manebant in terra, sed non adoravit necvidit adorare. Requisita de veritate credulitate et de aliis circumstantibus interrogantionibus interrogationibus suprapositis in confessione propedicte Finas,filie ipsius testis, dixit se nichil scire.",,,,,,
MS609-3741.xml,"Alibi non vidit hereticos nec credidit nec adoravit nec adoravit nec dedit nec misit nec duxit nec eorum predicationem audivit. Et sunt confessa fratri Ferrario et fratri Willelmo Arnaldi, inquisitore, quos confessiones concredit esse veras.",,,,,,
MS609-3742.xml,"Predictos hereticos credidit esse bonos homines et veraces et amicos Die et habere bonam fidem et posse salvari per ipsos licet sciret quod ecclesia persequeretur eos. Et audivit hereticos loquentes de visibilibus quod Deus nonfecerat ea quod in baptismo et matrimonio non est salus quod hostia sacrata non est corpus Christi quod mortuorum corpora nonresurgent et quod alibi non erat salvatio nisi cum hereticis. Et ipsa testis credidit sicut ipsi dicebant. Et sunt XIII anni quodhoc credidit et dimisit illam credulitatem ultimo VI VI anni sunt. Et fuit confessa fratre Ferrario apud Limosum et illam confessionem concredit esse veram. Hec deposuit apud Tholosam coram fratribus Bernardo et Iohanne, inquisitoribus. Et dixit quod postquam hominesde Sancto Martino fuerunt citati ut comparerent coram fratribus Willelmo Arnaldi et socium suum, olim inquisitoribus, apud Castrumnovum pro confessione de heresi facienda, non vidit hereticos. Et abiuravit heresim et iuravit et cetera et obligavit se et sua adparendum mandatis inquisitorum et concessit fieri publicum instrumentum. Testes: fratres Ordinis Predicatorum Raimundus de Fuxo, Pellegrinus, Willelmus Pelhisso; et Petrus Ariberti, publicus notarius, qui hec scripsit et recepit publicum instrumentum.",sunt XIII anni quodhoc credidit,dimisit illam credulitatem ultimo VI VI anni sunt,1231,1239,Predictos hereticos credidit esse bonos homines et veraces et amicos Die et habere bonam fidem et posse salvari per ipsos licet sciret quod ecclesia persequeretur eos,#pos_bonos_homines #pos_veraces #pos_amicos_dei #pos_posse_salvari
MS609-3742.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Die et habere bonam fidem et posse salvari per ipsos licet sciret quod ecclesia persequeretur eos,,,,,,
MS609-3747.xml,credidit hereticos esse bonos homines quando stabant publice,,,,,,
MS609-3750.xml,"Predictos hereticos credidit esse bonos homines et veraces et amico Dei et habere bonam fidem et posse salvari per ipsoslicet sciret quod ecclesia persequeretur eos. Et audivit hereticos predicantes quod deus non fecerat visibilia quod in baptismoet matrimonio non est salus quod hostia sacrata non erat corpus Christi et quod mortuorum corpora non resurgent. Sed ipsetestis non credidit predictis erroribus. Et sunt XIIII anni quod primo credidit esse bonos homines et stetit in illa credulatem usque ad confessionem quam fecit fratri Ferrario quam concessit esse veram. Et postea non vidit hereticos. Et recognovit quod male fecit quia olimin iudicio constitutus coram fratre Willlemo Arnaldi et socio suo, olim inquisitoribus, iuravit et requisitus negavit quod non vidit nec adoravit hereticos nec aliquid fecit vel dixit cum eis.",sunt XIIII anni quod primo credidit esse bonos homines,stetit in illa credulatem usque ad confessionem quam fecit fratri Ferrario quam concessit esse veram.,1231,1240,Predictos hereticos credidit esse bonos homines et veraces et amico Dei et habere bonam fidem et posse salvari per ipsoslicet sciret quod ecclesia persequeretur eos,#pos_bonos_homines #pos_veraces #pos_amicos_dei #pos_posse_salvari
MS609-3750.xml,Predictos hereticos credidit esse bonos homines et veraces et amico Dei et habere bonam fidem et posse salvari per ipsoslicet sciret quod ecclesia persequeretur eos,,,,,,
